type,id,lat,lon,date,time,severity,description,category,dayOfWeek,weather,roadType,speedLimit,intersection,lightCondition,address,source
CRIME,FBI_CRIME_1758174057437_4076,26.464118,-80.095669,2025-07-01,20:37,0.56,other crime,other,Wednesday,,,,,,396 Atlantic Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051907_871,26.456313,-80.086068,2025-07-01,20:33,0.44,Accident,vehicle,Wednesday,Cloudy,City Street,30,FALSE,Dark,6196 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057429_2055,26.449306,-80.070305,2025-07-01,20:12,0.77,robbery crime,robbery,Monday,,,,,,6939 Germantown Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057439_4857,26.46435,-80.069012,2025-07-01,19:03,0.32,burglary crime,burglary,Monday,,,,,,8200 Atlantic Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057424_1167,26.440286,-80.056906,2025-07-01,17:27,0.67,assault crime,assault,Sunday,,,,,,390 Federal Hwy,FBI_REAL
CRIME,FBI_CRIME_1758174057425_1286,26.442217,-80.057947,2025-07-01,17:11,0.26,vandalism crime,vandalism,Thursday,,,,,,6804 Linton Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057420_655,26.469235,-80.099574,2025-07-01,16:34,0.37,theft crime,theft,Wednesday,,,,,,7811 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057439_4859,26.461638,-80.075078,2025-07-01,14:27,0.9,other crime,other,Monday,,,,,,7067 Germantown Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057434_3284,26.467665,-80.065303,2025-07-01,13:58,0.38,robbery crime,robbery,Wednesday,,,,,,971 Military Trl,FBI_REAL
CRIME,FBI_CRIME_1758174057429_2120,26.469368,-80.069235,2025-07-01,13:40,0.66,theft crime,theft,Thursday,,,,,,9380 Congress Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051922_4005,26.483265,-80.058584,2025-07-01,13:04,0.63,Pedestrian Accident,pedestrian,Tuesday,Fog,State Highway,45,FALSE,Dusk,2440 Federal Hwy,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051911_1476,26.45653,-80.100944,2025-07-01,11:43,0.44,Accident,vehicle,Friday,Rain,City Street,45,TRUE,Dawn,6730 Jog Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051925_4780,26.468094,-80.075319,2025-07-01,10:23,0.43,Accident,vehicle,Friday,Clear,Arterial,40,FALSE,Daylight,7421 Federal Hwy,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051901_156,26.454716,-80.094407,2025-07-01,08:36,0.98,Bicycle Accident,bicycle,Thursday,Cloudy,State Highway,25,FALSE,Dusk,7980 Yamato Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051917_2610,26.455448,-80.054903,2025-07-01,08:27,0.85,Pedestrian Accident,pedestrian,Saturday,Fog,Residential,30,TRUE,Dusk,6055 Military Trl,FDOT_REAL
CRIME,FBI_CRIME_1758174057423_1018,26.460602,-80.093131,2025-07-01,06:20,0.34,vandalism crime,vandalism,Saturday,,,,,,6994 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057429_2131,26.456345,-80.073162,2025-07-01,06:18,0.35,other crime,other,Saturday,,,,,,2850 Atlantic Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057425_1399,26.447007,-80.073844,2025-07-01,06:05,0.96,burglary crime,burglary,Tuesday,,,,,,3225 Military Trl,FBI_REAL
CRIME,FBI_CRIME_1758174057423_994,26.457278,-80.046512,2025-07-01,04:36,0.37,theft crime,theft,Thursday,,,,,,2876 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057439_4647,26.468423,-80.089223,2025-07-01,04:20,0.52,robbery crime,robbery,Sunday,,,,,,2308 Linton Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057415_29,26.455242,-80.089114,2025-07-01,03:19,0.75,vandalism crime,vandalism,Thursday,,,,,,1546 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057423_982,26.445225,-80.090517,2025-07-01,03:15,0.84,assault crime,assault,Sunday,,,,,,9287 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051924_4532,26.449131,-80.048282,2025-07-01,01:56,0.92,Accident,vehicle,Sunday,Fog,Arterial,25,TRUE,Dusk,467 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057433_3167,26.466781,-80.065435,2025-07-01,00:15,0.73,assault crime,assault,Monday,,,,,,4195 Atlantic Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057439_4673,26.467922,-80.055002,2025-07-01,00:14,0.73,robbery crime,robbery,Monday,,,,,,1514 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057435_3800,26.48501,-80.076774,2025-06-30,23:38,0.23,other crime,other,Friday,,,,,,2807 Jog Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057432_2823,26.459494,-80.086203,2025-06-30,22:56,0.25,theft crime,theft,Tuesday,,,,,,8 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051924_4695,26.476672,-80.083341,2025-06-30,22:24,0.35,Pedestrian Accident,pedestrian,Saturday,Clear,State Highway,40,FALSE,Dawn,9987 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057427_1674,26.471535,-80.055767,2025-06-30,21:37,0.88,assault crime,assault,Friday,,,,,,1479 Germantown Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057439_4739,26.453509,-80.08245,2025-06-30,21:27,0.76,other crime,other,Monday,,,,,,7052 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051909_1247,26.457594,-80.060291,2025-06-30,20:41,0.82,Accident,vehicle,Saturday,Clear,Residential,30,TRUE,Dark,5368 Military Trl,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051921_3817,26.45232,-80.098782,2025-06-30,20:30,0.33,Accident,vehicle,Monday,Clear,City Street,25,FALSE,Dark,8210 Jog Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051918_3007,26.437685,-80.085983,2025-06-30,20:20,0.61,Accident,vehicle,Thursday,Rain,Arterial,35,FALSE,Daylight,9343 Linton Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051908_1098,26.455077,-80.085487,2025-06-30,20:08,0.53,Pedestrian Accident,pedestrian,Tuesday,Fog,Arterial,25,TRUE,Dusk,8130 Congress Ave,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051901_91,26.483947,-80.070752,2025-06-30,18:23,0.36,Accident,vehicle,Saturday,Clear,Arterial,35,FALSE,Dark,693 Federal Hwy,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051921_3792,26.461672,-80.049828,2025-06-30,18:23,0.4,Pedestrian Accident,pedestrian,Monday,Clear,City Street,25,FALSE,Dawn,1106 Atlantic Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057417_205,26.470629,-80.100883,2025-06-30,18:21,0.54,vandalism crime,vandalism,Sunday,,,,,,9924 Military Trl,FBI_REAL
CRIME,FBI_CRIME_1758174057432_2979,26.4615,-80.072121,2025-06-30,17:57,0.63,assault crime,assault,Sunday,,,,,,4223 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051914_2022,26.475681,-80.056082,2025-06-30,17:33,0.85,Accident,vehicle,Sunday,Clear,State Highway,35,FALSE,Daylight,9654 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057428_1858,26.473423,-80.064451,2025-06-30,16:09,0.86,vandalism crime,vandalism,Thursday,,,,,,9594 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057416_93,26.467419,-80.074711,2025-06-30,16:00,0.31,theft crime,theft,Sunday,,,,,,1966 Military Trl,FBI_REAL
ACCIDENT,REAL_ACC_1758174051912_1607,26.459795,-80.065904,2025-06-30,15:37,0.78,Pedestrian Accident,pedestrian,Sunday,Rain,City Street,50,FALSE,Dusk,1335 Federal Hwy,FDOT_REAL
CRIME,FBI_CRIME_1758174057430_2385,26.4578,-80.059504,2025-06-30,15:22,0.86,theft crime,theft,Monday,,,,,,7776 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051918_2915,26.467863,-80.066914,2025-06-30,10:04,0.6,Accident,vehicle,Wednesday,Fog,Residential,45,FALSE,Dark,6502 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057435_3565,26.474998,-80.065383,2025-06-30,08:44,0.72,other crime,other,Thursday,,,,,,8065 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057429_2166,26.444385,-80.078125,2025-06-30,07:10,0.48,robbery crime,robbery,Friday,,,,,,5181 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057438_4339,26.483385,-80.071818,2025-06-30,05:21,0.85,other crime,other,Saturday,,,,,,2480 Jog Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057437_4233,26.47852,-80.065023,2025-06-30,04:47,0.91,theft crime,theft,Friday,,,,,,7948 Federal Hwy,FBI_REAL
CRIME,FBI_CRIME_1758174057437_3948,26.475346,-80.090995,2025-06-30,04:36,0.61,robbery crime,robbery,Monday,,,,,,4349 Jog Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057425_1307,26.450107,-80.081592,2025-06-30,04:16,0.69,assault crime,assault,Saturday,,,,,,2585 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051925_4915,26.461834,-80.094986,2025-06-30,02:45,0.54,Accident,vehicle,Monday,Cloudy,Residential,45,TRUE,Dawn,6646 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057418_365,26.476592,-80.076705,2025-06-30,02:01,0.91,burglary crime,burglary,Thursday,,,,,,2265 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051923_4098,26.447452,-80.073671,2025-06-29,23:57,0.86,Accident,vehicle,Saturday,Fog,City Street,35,FALSE,Dusk,4823 Germantown Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051923_4225,26.483705,-80.071078,2025-06-29,23:53,0.4,Accident,vehicle,Thursday,Clear,State Highway,40,FALSE,Daylight,804 Germantown Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057428_1773,26.466615,-80.090061,2025-06-29,21:02,0.8,vandalism crime,vandalism,Monday,,,,,,5452 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057429_2036,26.456721,-80.065749,2025-06-29,20:27,0.68,other crime,other,Friday,,,,,,1734 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057432_2952,26.470574,-80.099555,2025-06-29,19:32,0.67,burglary crime,burglary,Friday,,,,,,5635 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057419_399,26.45881,-80.084215,2025-06-29,18:54,0.95,theft crime,theft,Thursday,,,,,,9285 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057438_4576,26.463668,-80.083962,2025-06-29,16:49,0.29,other crime,other,Thursday,,,,,,7830 Military Trl,FBI_REAL
CRIME,FBI_CRIME_1758174057438_4364,26.470629,-80.070481,2025-06-29,16:20,0.39,robbery crime,robbery,Tuesday,,,,,,9984 Congress Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051925_4864,26.443464,-80.06244,2025-06-29,14:15,0.39,Accident,vehicle,Saturday,Cloudy,City Street,30,FALSE,Dark,8541 Germantown Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057417_147,26.464364,-80.100084,2025-06-29,12:56,0.37,other crime,other,Thursday,,,,,,4189 Federal Hwy,FBI_REAL
CRIME,FBI_CRIME_1758174057437_3945,26.471285,-80.057423,2025-06-29,12:38,0.21,other crime,other,Tuesday,,,,,,2905 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057419_375,26.45325,-80.085506,2025-06-29,11:25,0.96,robbery crime,robbery,Monday,,,,,,4925 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057437_3943,26.462996,-80.054365,2025-06-29,08:06,0.51,robbery crime,robbery,Sunday,,,,,,8217 Atlantic Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051908_986,26.46694,-80.059913,2025-06-29,07:35,0.34,Accident,vehicle,Friday,Fog,Arterial,25,TRUE,Dusk,6505 Congress Ave,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051919_3413,26.444987,-80.086449,2025-06-29,06:52,0.96,Accident,vehicle,Friday,Fog,Arterial,50,TRUE,Dawn,3302 Congress Ave,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051925_4941,26.446525,-80.086303,2025-06-29,06:04,1,Accident,vehicle,Thursday,Clear,City Street,30,FALSE,Dawn,2589 Federal Hwy,FDOT_REAL
CRIME,FBI_CRIME_1758174057432_2833,26.454577,-80.083454,2025-06-29,05:07,0.59,robbery crime,robbery,Friday,,,,,,8390 Atlantic Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057432_2882,26.435371,-80.077211,2025-06-29,04:56,0.4,other crime,other,Wednesday,,,,,,3912 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051917_2731,26.466343,-80.05692,2025-06-29,04:44,0.98,Accident,vehicle,Tuesday,Clear,Residential,35,FALSE,Dusk,5829 Linton Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051908_1109,26.437335,-80.081244,2025-06-29,04:40,0.74,Accident,vehicle,Thursday,Cloudy,Arterial,25,FALSE,Dawn,4355 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057434_3416,26.471253,-80.071069,2025-06-29,04:06,0.7,burglary crime,burglary,Wednesday,,,,,,6419 Military Trl,FBI_REAL
ACCIDENT,REAL_ACC_1758174051909_1307,26.443503,-80.05284,2025-06-29,03:45,0.37,Accident,vehicle,Tuesday,Cloudy,City Street,50,TRUE,Dark,852 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057420_690,26.480319,-80.084435,2025-06-29,03:32,0.39,theft crime,theft,Sunday,,,,,,5566 Jog Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057423_1045,26.461208,-80.079897,2025-06-29,02:57,0.26,vandalism crime,vandalism,Tuesday,,,,,,1225 Military Trl,FBI_REAL
ACCIDENT,REAL_ACC_1758174051911_1487,26.479762,-80.053681,2025-06-29,00:11,0.62,Accident,vehicle,Monday,Clear,State Highway,45,FALSE,Dark,1081 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057417_137,26.451597,-80.085023,2025-06-28,23:27,0.49,other crime,other,Saturday,,,,,,2705 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057426_1474,26.464276,-80.070515,2025-06-28,23:15,0.53,other crime,other,Friday,,,,,,5521 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051911_1423,26.466785,-80.056437,2025-06-28,21:52,0.56,Accident,vehicle,Tuesday,Clear,Arterial,40,FALSE,Dark,4660 Germantown Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051923_4123,26.437917,-80.080884,2025-06-28,20:12,0.82,Accident,vehicle,Sunday,Clear,City Street,40,FALSE,Dawn,3928 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057420_653,26.439329,-80.087451,2025-06-28,19:54,0.93,robbery crime,robbery,Monday,,,,,,8306 Military Trl,FBI_REAL
CRIME,FBI_CRIME_1758174057420_641,26.476484,-80.066347,2025-06-28,19:20,0.52,burglary crime,burglary,Friday,,,,,,4226 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057432_2921,26.436858,-80.063751,2025-06-28,19:06,0.26,assault crime,assault,Tuesday,,,,,,6223 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051910_1350,26.479657,-80.058038,2025-06-28,19:05,0.74,Accident,vehicle,Thursday,Rain,Arterial,30,FALSE,Dusk,2271 Yamato Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051920_3542,26.446153,-80.05437,2025-06-28,18:03,0.9,Accident,vehicle,Friday,Rain,Arterial,25,FALSE,Daylight,7008 Military Trl,FDOT_REAL
CRIME,FBI_CRIME_1758174057435_3616,26.438359,-80.067802,2025-06-28,17:29,0.5,other crime,other,Monday,,,,,,1646 Atlantic Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057434_3340,26.488274,-80.071598,2025-06-28,14:18,0.52,vandalism crime,vandalism,Wednesday,,,,,,2411 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051923_4277,26.458965,-80.089168,2025-06-28,13:34,0.68,Accident,vehicle,Saturday,Clear,Arterial,35,FALSE,Dusk,7466 Linton Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051917_2734,26.471575,-80.06907,2025-06-28,13:31,0.72,Accident,vehicle,Thursday,Fog,Arterial,25,TRUE,Daylight,5681 Germantown Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051914_2051,26.482763,-80.078882,2025-06-28,13:16,0.98,Accident,vehicle,Monday,Cloudy,Residential,45,FALSE,Daylight,5559 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057439_4781,26.47043,-80.090381,2025-06-28,12:46,0.73,other crime,other,Wednesday,,,,,,3046 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051908_1130,26.469684,-80.072904,2025-06-28,11:04,0.4,Accident,vehicle,Thursday,Rain,Residential,40,FALSE,Daylight,2561 Germantown Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057434_3305,26.446988,-80.088489,2025-06-28,10:40,0.25,other crime,other,Wednesday,,,,,,4133 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051907_823,26.464296,-80.095311,2025-06-28,10:00,0.72,Accident,vehicle,Tuesday,Clear,State Highway,40,FALSE,Dawn,8597 Federal Hwy,FDOT_REAL
CRIME,FBI_CRIME_1758174057424_1221,26.45756,-80.082768,2025-06-28,09:42,0.45,burglary crime,burglary,Wednesday,,,,,,8784 Atlantic Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057421_844,26.455053,-80.092077,2025-06-28,08:56,0.9,vandalism crime,vandalism,Monday,,,,,,9288 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057437_4245,26.470427,-80.089691,2025-06-28,08:50,0.43,vandalism crime,vandalism,Monday,,,,,,5255 Congress Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051907_777,26.466791,-80.099115,2025-06-28,06:52,0.49,Accident,vehicle,Wednesday,Cloudy,Residential,50,TRUE,Dawn,1642 Jog Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051922_4025,26.463304,-80.096686,2025-06-28,05:04,0.31,Accident,vehicle,Sunday,Clear,City Street,40,TRUE,Dusk,6904 Federal Hwy,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051923_4340,26.466616,-80.057167,2025-06-28,04:05,0.66,Accident,vehicle,Thursday,Clear,State Highway,30,TRUE,Daylight,1673 Federal Hwy,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051903_454,26.450249,-80.06937,2025-06-28,02:02,0.36,Accident,vehicle,Tuesday,Cloudy,Arterial,35,FALSE,Daylight,2265 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057438_4488,26.477103,-80.06517,2025-06-28,02:00,0.89,robbery crime,robbery,Friday,,,,,,8178 Congress Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051903_435,26.467862,-80.076363,2025-06-28,01:27,0.61,Pedestrian Accident,pedestrian,Thursday,Clear,State Highway,40,FALSE,Dark,6188 Military Trl,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051925_4965,26.480774,-80.078256,2025-06-28,00:25,0.99,Pedestrian Accident,pedestrian,Saturday,Cloudy,Residential,45,TRUE,Dark,7738 Military Trl,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051919_3194,26.446719,-80.07183,2025-06-27,23:56,0.83,Accident,vehicle,Tuesday,Rain,State Highway,40,TRUE,Daylight,8122 Yamato Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051916_2410,26.465428,-80.072351,2025-06-27,22:00,0.54,Accident,vehicle,Tuesday,Fog,Arterial,40,FALSE,Dark,3262 Military Trl,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051913_1918,26.442553,-80.065897,2025-06-27,20:53,0.76,Pedestrian Accident,pedestrian,Tuesday,Cloudy,City Street,40,FALSE,Dawn,6135 Federal Hwy,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051904_556,26.473462,-80.098692,2025-06-27,20:39,0.75,Pedestrian Accident,pedestrian,Monday,Cloudy,State Highway,25,FALSE,Daylight,7532 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057430_2397,26.479644,-80.066542,2025-06-27,19:59,0.22,robbery crime,robbery,Thursday,,,,,,1941 Congress Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051917_2709,26.463731,-80.08191,2025-06-27,18:27,0.42,Accident,vehicle,Wednesday,Cloudy,Residential,35,FALSE,Daylight,6424 Germantown Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051912_1614,26.44999,-80.056088,2025-06-27,17:30,0.44,Accident,vehicle,Saturday,Cloudy,City Street,30,FALSE,Dusk,4902 Congress Ave,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051902_255,26.463972,-80.050515,2025-06-27,17:18,0.58,Accident,vehicle,Friday,Cloudy,State Highway,40,FALSE,Dusk,7965 Linton Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051917_2818,26.458503,-80.061184,2025-06-27,15:09,0.66,Accident,vehicle,Sunday,Fog,Residential,40,FALSE,Dusk,9246 Atlantic Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057426_1593,26.469965,-80.046399,2025-06-27,14:26,0.5,vandalism crime,vandalism,Wednesday,,,,,,7072 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051918_3099,26.456871,-80.045403,2025-06-27,12:54,0.88,Accident,vehicle,Thursday,Fog,Residential,40,FALSE,Daylight,3733 Atlantic Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057434_3476,26.468323,-80.094586,2025-06-27,11:17,0.88,assault crime,assault,Monday,,,,,,8185 Germantown Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051921_3799,26.444752,-80.061044,2025-06-27,11:06,0.3,Pedestrian Accident,pedestrian,Sunday,Rain,Arterial,45,TRUE,Dawn,7752 Military Trl,FDOT_REAL
CRIME,FBI_CRIME_1758174057432_2880,26.469995,-80.091721,2025-06-27,10:24,0.36,burglary crime,burglary,Sunday,,,,,,1711 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057431_2712,26.443087,-80.074064,2025-06-27,08:49,0.9,robbery crime,robbery,Monday,,,,,,1841 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051916_2451,26.463353,-80.064639,2025-06-27,08:34,0.58,Accident,vehicle,Saturday,Clear,Residential,35,FALSE,Daylight,9564 Atlantic Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057423_939,26.473243,-80.091037,2025-06-27,07:49,0.92,robbery crime,robbery,Friday,,,,,,7795 Atlantic Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057429_2020,26.460371,-80.096917,2025-06-27,07:42,0.82,other crime,other,Thursday,,,,,,3558 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057439_4617,26.457769,-80.043918,2025-06-27,07:06,0.57,robbery crime,robbery,Sunday,,,,,,8060 Germantown Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057439_4834,26.4451,-80.086602,2025-06-27,06:31,0.23,robbery crime,robbery,Sunday,,,,,,1458 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057421_826,26.479566,-80.094276,2025-06-27,06:07,0.32,robbery crime,robbery,Wednesday,,,,,,9282 Germantown Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057423_1016,26.464301,-80.100812,2025-06-27,05:48,0.52,vandalism crime,vandalism,Monday,,,,,,6571 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051909_1269,26.444629,-80.093363,2025-06-27,04:59,0.94,Accident,vehicle,Monday,Fog,Residential,40,FALSE,Dusk,1520 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057423_953,26.457762,-80.07395,2025-06-27,03:21,0.87,vandalism crime,vandalism,Saturday,,,,,,4876 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051916_2286,26.461556,-80.091265,2025-06-27,03:20,0.66,Pedestrian Accident,pedestrian,Monday,Rain,City Street,30,FALSE,Dark,9090 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057434_3475,26.475335,-80.087703,2025-06-27,01:30,1,robbery crime,robbery,Wednesday,,,,,,6937 Linton Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057432_2849,26.456003,-80.072463,2025-06-27,00:50,0.99,robbery crime,robbery,Wednesday,,,,,,4724 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051924_4663,26.436707,-80.077213,2025-06-26,23:57,0.42,Accident,vehicle,Monday,Fog,State Highway,40,FALSE,Daylight,4409 Atlantic Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057436_3849,26.436878,-80.064636,2025-06-26,23:42,0.77,assault crime,assault,Friday,,,,,,780 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057421_790,26.443748,-80.063467,2025-06-26,22:32,0.59,burglary crime,burglary,Thursday,,,,,,8892 Atlantic Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057438_4573,26.438019,-80.076195,2025-06-26,21:30,0.43,theft crime,theft,Saturday,,,,,,9654 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051912_1522,26.439166,-80.089137,2025-06-26,20:52,0.43,Accident,vehicle,Sunday,Fog,City Street,30,TRUE,Dawn,7103 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057431_2579,26.476535,-80.053189,2025-06-26,20:47,0.88,burglary crime,burglary,Thursday,,,,,,8077 Military Trl,FBI_REAL
CRIME,FBI_CRIME_1758174057420_679,26.46595,-80.054181,2025-06-26,19:24,0.65,other crime,other,Monday,,,,,,8822 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057424_1062,26.475327,-80.081651,2025-06-26,18:31,0.52,burglary crime,burglary,Friday,,,,,,3744 Atlantic Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051911_1509,26.462211,-80.046494,2025-06-26,17:05,0.72,Accident,vehicle,Sunday,Clear,State Highway,45,FALSE,Dusk,7229 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057419_443,26.456481,-80.093638,2025-06-26,16:38,0.66,theft crime,theft,Tuesday,,,,,,308 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057437_4049,26.447617,-80.05946,2025-06-26,14:03,0.82,burglary crime,burglary,Sunday,,,,,,8916 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057430_2361,26.44038,-80.069542,2025-06-26,13:11,0.9,vandalism crime,vandalism,Wednesday,,,,,,3163 Atlantic Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051902_275,26.441763,-80.066805,2025-06-26,12:28,0.43,Accident,vehicle,Wednesday,Clear,Residential,30,TRUE,Dark,507 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057431_2495,26.466036,-80.099222,2025-06-26,11:49,0.77,assault crime,assault,Friday,,,,,,9908 Federal Hwy,FBI_REAL
CRIME,FBI_CRIME_1758174057439_4649,26.462243,-80.093309,2025-06-26,11:12,0.58,vandalism crime,vandalism,Monday,,,,,,3342 Congress Ave,FBI_REAL
